"Hostname: xiaomimi-solus"
"Phidget: 647540"
"Name: Example"
"Tag(s) or info: Just an example to feed to phidget-plot"
"Label: demo1"
"Poll rate: 0.1s"
"Program initialization: 2021-11-07 06:13:23"
"Scheduled to record until: 2021-11-07 06:43:42"
"chan0 to chan3: K-type thermocouples"
"chan4: internal temperature"

"time"	"chan0"	"chan1"	"chan2"	"chan3"	"chan4"
"2021-11-07 06:14:22.804035"	"19.9163"	"21.2598"	"21.1159"	"21.2037"	"22.8813"
"2021-11-07 06:14:22.904591"	"19.9163"	"21.2598"	"21.1159"	"21.2037"	"22.8813"
"2021-11-07 06:14:23.005074"	"19.9238"	"21.2598"	"21.1159"	"21.2037"	"22.8813"
"2021-11-07 06:14:23.105460"	"19.9238"	"21.2598"	"21.1452"	"21.2086"	"22.8798"
"2021-11-07 06:14:23.205792"	"19.9238"	"21.2598"	"21.1452"	"21.2086"	"22.8798"
"2021-11-07 06:14:23.306174"	"19.9073"	"21.2632"	"21.1193"	"21.2183"	"22.8798"
"2021-11-07 06:14:23.406560"	"19.9073"	"21.2632"	"21.1193"	"21.2183"	"22.8813"
"2021-11-07 06:14:23.506889"	"19.8963"	"21.2647"	"21.1193"	"21.2183"	"22.8813"
"2021-11-07 06:14:23.607261"	"19.8963"	"21.2647"	"21.1086"	"21.1915"	"22.8813"
"2021-11-07 06:14:23.707680"	"19.8963"	"21.2647"	"21.1086"	"21.1915"	"22.8813"
"2021-11-07 06:14:23.808033"	"19.8899"	"21.2487"	"21.1023"	"21.1915"	"22.8813"
"2021-11-07 06:14:23.908501"	"19.8899"	"21.2487"	"21.1023"	"21.1901"	"22.8799"
"2021-11-07 06:14:24.008931"	"19.8861"	"21.2596"	"21.1023"	"21.1901"	"22.8799"
"2021-11-07 06:14:24.109271"	"19.8861"	"21.2596"	"21.1035"	"21.1889"	"22.8765"
"2021-11-07 06:14:24.209550"	"19.8861"	"21.2596"	"21.1035"	"21.1889"	"22.8765"
"2021-11-07 06:14:24.310038"	"19.8665"	"21.2551"	"21.0935"	"21.1889"	"22.8765"
"2021-11-07 06:14:24.410523"	"19.8665"	"21.2551"	"21.0935"	"21.1666"	"22.8758"
"2021-11-07 06:14:24.510805"	"19.8469"	"21.2551"	"21.0935"	"21.1666"	"22.8758"
"2021-11-07 06:14:24.611276"	"19.8469"	"21.2555"	"21.0872"	"21.175"	"22.8758"
"2021-11-07 06:14:24.711532"	"19.8469"	"21.2555"	"21.0872"	"21.175"	"22.8744"
"2021-11-07 06:14:24.811991"	"19.8394"	"21.2604"	"21.0409"	"21.175"	"22.8744"
"2021-11-07 06:14:24.912443"	"19.8394"	"21.2604"	"21.0409"	"21.1677"	"22.8744"
"2021-11-07 06:14:25.012879"	"19.8238"	"21.2604"	"21.0409"	"21.1677"	"22.8744"
"2021-11-07 06:14:25.113184"	"19.8238"	"21.2427"	"21.0427"	"21.1664"	"22.8744"
"2021-11-07 06:14:25.213453"	"19.8238"	"21.2427"	"21.0427"	"21.1664"	"22.8731"
"2021-11-07 06:14:25.313722"	"19.8181"	"21.2243"	"21.0427"	"21.1664"	"22.8731"
"2021-11-07 06:14:25.414182"	"19.8181"	"21.2243"	"21.0536"	"21.1658"	"22.8724"
"2021-11-07 06:14:25.514517"	"19.8139"	"21.2243"	"21.0536"	"21.1658"	"22.8724"
"2021-11-07 06:14:25.614844"	"19.8139"	"21.2428"	"20.9889"	"21.155"	"22.8724"
"2021-11-07 06:14:25.715147"	"19.8139"	"21.2428"	"20.9889"	"21.155"	"22.8739"
"2021-11-07 06:14:25.815395"	"19.7864"	"21.2404"	"20.9889"	"21.155"	"22.8739"
"2021-11-07 06:14:25.915697"	"19.7864"	"21.2404"	"21.0233"	"21.1501"	"22.8732"
"2021-11-07 06:14:26.016103"	"19.7864"	"21.2404"	"21.0233"	"21.1501"	"22.8732"
"2021-11-07 06:14:26.116675"	"19.7932"	"21.2348"	"20.9832"	"21.1501"	"22.8732"
"2021-11-07 06:14:26.217113"	"19.7932"	"21.2348"	"20.9832"	"21.1519"	"22.8732"
"2021-11-07 06:14:26.317521"	"19.8199"	"21.2389"	"20.9832"	"21.1519"	"22.8732"
"2021-11-07 06:14:26.417794"	"19.8199"	"21.2389"	"20.9649"	"21.1462"	"22.8724"
"2021-11-07 06:14:26.518223"	"19.8199"	"21.2389"	"20.9649"	"21.1462"	"22.8724"
"2021-11-07 06:14:26.618548"	"19.8649"	"21.2121"	"20.9399"	"21.1462"	"22.8724"
"2021-11-07 06:14:26.719062"	"19.8649"	"21.2121"	"20.9399"	"21.1462"	"22.8724"
"2021-11-07 06:14:26.819386"	"19.8674"	"21.2121"	"20.9399"	"21.1462"	"22.8724"
